time,Z
1.477,0.081308
1.478,0.081634
1.479,0.081989
1.48,0.082289
1.481,0.082743
1.482,0.083064
1.483,0.083594
1.484,0.083879
1.485,0.084144
1.486,0.084584
1.487,0.085
1.488,0.085268
1.489,0.08586
1.49,0.08609
1.491,0.086485
1.492,0.086787
1.493,0.087178
1.494,0.087407
1.495,0.087837
1.496,0.088305
1.497,0.088508
1.498,0.088986
1.499,0.089434
1.5,0.089667
1.501,0.090234
1.502,0.090394
1.503,0.090956
1.504,0.091148
1.505,0.09158
1.506,0.092002
1.507,0.092348
1.508,0.092574
1.509,0.092942
1.51,0.093218
1.511,0.093642
1.512,0.094012
1.513,0.094374
1.514,0.094724
1.515,0.095053
1.516,0.095458
1.517,0.095786
1.518,0.096091
1.519,0.096546
1.52,0.096908
1.521,0.09717
1.522,0.097562
1.523,0.097981
1.524,0.098187
1.525,0.098521
1.526,0.098958
1.527,0.099172
1.528,0.099725
1.529,0.100026
1.53,0.100458
1.531,0.100684
1.532,0.100994
1.533,0.101431
1.534,0.101716
1.535,0.102202
1.536,0.10239
1.537,0.102737
1.538,0.10295
1.539,0.103516
1.54,0.103759
1.541,0.104016
1.542,0.104508
1.543,0.104746
1.544,0.105089
1.545,0.105495
1.546,0.105644
1.547,0.106172
1.548,0.10634
1.549,0.106707
1.55,0.107008
1.551,0.107301
1.552,0.107671
1.553,0.107948
1.554,0.108276
1.555,0.108619
1.556,0.108986
1.557,0.109392
1.558,0.109513
1.559,0.109895
1.56,0.110226
1.561,0.110503
1.562,0.110953
1.563,0.111231
1.564,0.11145
1.565,0.111797
1.566,0.112097
1.567,0.112589
1.568,0.112775
1.569,0.113033
1.57,0.113478
1.571,0.113877
1.572,0.113941
1.573,0.114395
1.574,0.114419
1.575,0.114987
1.576,0.115314
1.577,0.115665
1.578,0.115859
1.579,0.116448
1.58,0.116406
1.581,0.116802
1.582,0.116959
1.583,0.117566
1.584,0.117925
1.585,0.118352
1.586,0.118458
1.587,0.118812
1.588,0.118907
1.589,0.119544
1.59,0.120091
1.591,0.119977
1.592,0.120477
1.593,0.12037
1.594,0.120794
1.595,0.121119
1.596,0.121842
1.597,0.121814
1.598,0.122609
1.599,0.122425
1.6,0.122772
1.601,0.122998
1.602,0.123116
1.603,0.12355
1.604,0.123369
1.605,0.124069
1.606,0.124096
1.607,0.124363
1.608,0.124822
1.609,0.124788
1.61,0.12532
1.611,0.125249
1.612,0.125497
1.613,0.125718
1.614,0.125777
1.615,0.126532
1.616,0.12684
1.617,0.126929
1.618,0.127007
1.619,0.127257
1.62,0.127153
1.621,0.127874
1.622,0.127985
1.623,0.128207
1.624,0.128267
1.625,0.128795
1.626,0.128887
1.627,0.129166
1.628,0.129773
1.629,0.129693
1.63,0.130043
1.631,0.129936
1.632,0.130509
1.633,0.130274
1.634,0.130593
1.635,0.130778
1.636,0.13129
1.637,0.131393
1.638,0.131896
1.639,0.131932
1.64,0.132225
1.641,0.132309
1.642,0.132424
1.643,0.132795
1.644,0.132788
1.645,0.132902
1.646,0.133251
1.647,0.133317
1.648,0.133377
1.649,0.133238
1.65,0.133829
1.651,0.1337
1.652,0.134137
1.653,0.133997
1.654,0.134029
1.655,0.134367
1.656,0.134388
1.657,0.134667
1.658,0.134538
1.659,0.134688
1.66,0.13473
1.661,0.135104
1.662,0.135001
1.663,0.135211
1.664,0.135422
1.665,0.135438
1.666,0.135454
1.667,0.135386
1.668,0.13558
1.669,0.135418
1.67,0.135642
1.671,0.135727
1.672,0.135714
1.673,0.135571
1.674,0.135334
1.675,0.135864
1.676,0.135446
1.677,0.135584
1.678,0.135723
1.679,0.135452
1.68,0.135436
1.681,0.135452
1.682,0.135633
1.683,0.135488
1.684,0.135478
1.685,0.135141
1.686,0.135357
1.687,0.135219
1.688,0.135019
1.689,0.135144
1.69,0.135041
1.691,0.134749
1.692,0.13492
1.693,0.134876
1.694,0.13449
1.695,0.134552
1.696,0.134201
1.697,0.134409
1.698,0.134121
1.699,0.134089
1.7,0.133766
1.701,0.133704
1.702,0.133534
1.703,0.133553
1.704,0.133217
1.705,0.13318
1.706,0.13295
1.707,0.132441
1.708,0.132455
1.709,0.132149
1.71,0.131925
1.711,0.131961
1.712,0.131722
1.713,0.131366
1.714,0.131331
1.715,0.131056
1.716,0.13085
1.717,0.130541
1.718,0.130277
1.719,0.129912
1.72,0.129633
1.721,0.129378
1.722,0.128982
1.723,0.128642
1.724,0.128382
1.725,0.128082
1.726,0.127772
1.727,0.127466
1.728,0.127238
1.729,0.126979
1.73,0.126619
1.731,0.126301
1.732,0.126099
1.733,0.125737
1.734,0.12544
1.735,0.125146
1.736,0.124757
1.737,0.12454
1.738,0.124154
1.739,0.123841
1.74,0.123415
1.741,0.123043
1.742,0.122789
1.743,0.122434
1.744,0.121968
1.745,0.121736
1.746,0.121317
1.747,0.120964
1.748,0.120603
1.749,0.120232
1.75,0.119929
1.751,0.119597
1.752,0.119128
1.753,0.118806
1.754,0.118415
1.755,0.118053
1.756,0.117629
1.757,0.117294
1.758,0.116906
1.759,0.116486
1.76,0.116116
1.761,0.115706
1.762,0.115312
1.763,0.114902
1.764,0.1145
1.765,0.114067
1.766,0.113687
1.767,0.113247
1.768,0.112837
1.769,0.11232
1.77,0.111881
1.771,0.11146
1.772,0.111041
1.773,0.110571
1.774,0.110183
1.775,0.10965
1.776,0.109264
1.777,0.108805
1.778,0.10831
1.779,0.10785
1.78,0.107363
1.781,0.106872
1.782,0.106412
1.783,0.105895
1.784,0.105418
1.785,0.10489
1.786,0.104406
1.787,0.103892
1.788,0.103403
1.789,0.102784
1.79,0.102318
1.791,0.101792
1.792,0.101288
1.793,0.100723
1.794,0.100225
1.795,0.099625
1.796,0.099094
1.797,0.09854
1.798,0.097968
1.799,0.097435
1.8,0.096832
1.801,0.096245
1.802,0.095734
1.803,0.095142
1.804,0.094554
1.805,0.093984
1.806,0.093388
1.807,0.092775
1.808,0.092178
1.809,0.091603
1.81,0.091
1.811,0.090368
1.812,0.089773
1.813,0.089154
1.814,0.088514
1.815,0.087889
1.816,0.08726
1.817,0.086629
1.818,0.085979
1.819,0.08532
1.82,0.08469
1.821,0.084033
1.822,0.083367
1.823,0.082699
1.824,0.082047
1.825,0.081359
1.826,0.080684
1.827,0.080005
1.828,0.079306
1.829,0.078635
1.83,0.077946
1.831,0.077236
1.832,0.076539
1.833,0.075831
1.834,0.075114
1.835,0.0744
1.836,0.073678
1.837,0.072947
1.838,0.072222
1.839,0.07149
1.84,0.07075
1.841,0.070008
1.842,0.069241
1.843,0.068509
1.844,0.067747
1.845,0.06699
1.846,0.066212
1.847,0.065447
1.848,0.064675
1.849,0.063893
1.85,0.063109
1.851,0.062319
1.852,0.061544
1.853,0.060738
1.854,0.059938
1.855,0.05913
1.856,0.058324
1.857,0.057507
1.858,0.056688
1.859,0.055865
1.86,0.055044
1.861,0.054207
1.862,0.053366
1.863,0.052526
1.864,0.051678
1.865,0.050832
1.866,0.049977
1.867,0.049113
1.868,0.048261
1.869,0.047387
1.87,0.046515
1.871,0.045643
1.872,0.044761
1.873,0.043873
1.874,0.042977
1.875,0.042087
1.876,0.041196
1.877,0.040284
1.878,0.039377
1.879,0.038463
1.88,0.037553
1.881,0.036627
1.882,0.035705
1.883,0.034773
1.884,0.033831
1.885,0.032906
1.886,0.031952
1.887,0.030998
1.888,0.030056
1.889,0.029099
1.89,0.028142
1.891,0.027169
1.892,0.026203
1.893,0.025232
1.894,0.024253
1.895,0.023261
1.896,0.022277
1.897,0.021287
1.898,0.020281
1.899,0.019281
1.9,0.018275
1.901,0.017258
1.902,0.016235
1.903,0.015226
1.904,0.0142
1.905,0.01316
1.906,0.012118
1.907,0.011075
1.908,0.010042
1.909,0.008985
1.91,0.007924
1.911,0.006868
1.912,0.005804
1.913,0.004739
1.914,0.00367
1.915,0.002597
1.916,0.001511
1.917,0.000414
1.918,-0.000652
1.919,-0.001751
1.92,-0.002848
1.921,-0.003951
1.922,-0.005067
1.923,-0.006165
1.924,-0.007282
1.925,-0.008413
1.926,-0.009532
1.927,-0.010676
1.928,-0.0118
1.929,-0.012923
1.93,-0.014066
1.931,-0.015208
1.932,-0.01634
1.933,-0.017507
1.934,-0.018641
1.935,-0.019798
1.936,-0.020952
1.937,-0.022112
1.938,-0.023276
1.939,-0.024438
1.94,-0.025614
1.941,-0.026793
1.942,-0.027976
1.943,-0.02916
1.944,-0.030331
1.945,-0.031524
1.946,-0.03272
1.947,-0.033911
1.948,-0.035114
1.949,-0.036304
1.95,-0.037525
1.951,-0.038728
1.952,-0.039953
1.953,-0.041164
1.954,-0.042376
1.955,-0.043615
1.956,-0.044833
1.957,-0.046072
1.958,-0.047308
1.959,-0.048545
1.96,-0.049789
1.961,-0.05103
1.962,-0.052281
1.963,-0.053533
1.964,-0.054802
1.965,-0.056055
1.966,-0.057321
1.967,-0.058576
1.968,-0.059848
1.969,-0.061141
1.97,-0.062404
1.971,-0.063683
1.972,-0.064968
1.973,-0.066264
1.974,-0.067561
1.975,-0.068827
1.976,-0.070142
1.977,-0.071437
1.978,-0.072759
1.979,-0.074041
1.98,-0.075369
1.981,-0.076659
1.982,-0.078009
1.983,-0.079316
1.984,-0.080635
1.985,-0.08197
1.986,-0.083296
1.987,-0.084636
1.988,-0.085956
1.989,-0.087295
1.99,-0.088631
1.991,-0.08998
1.992,-0.09134
1.993,-0.092678
1.994,-0.094032
1.995,-0.095386
1.996,-0.096712
1.997,-0.098113
1.998,-0.099485
1.999,-0.100807
2.0,-0.102201
2.001,-0.103618
2.002,-0.10494
2.003,-0.106343
2.004,-0.107729
2.005,-0.109054
2.006,-0.110458
2.007,-0.111837
2.008,-0.113274
2.009,-0.114601
2.01,-0.115994
2.011,-0.11738
2.012,-0.118803
2.013,-0.120154
2.014,-0.121718
2.015,-0.123059
2.016,-0.124516
2.017,-0.125862
2.018,-0.127311
2.019,-0.128671
2.02,-0.130204
2.021,-0.131515
2.022,-0.132933
2.023,-0.134415
2.024,-0.135785
2.025,-0.137202
2.026,-0.138774
2.027,-0.140085
2.028,-0.141512
2.029,-0.143013
2.03,-0.144525
2.031,-0.145832
2.032,-0.147339
2.033,-0.148787
2.034,-0.150233
2.035,-0.151664
2.036,-0.153199
2.037,-0.15465
2.038,-0.156102
2.039,-0.15748
2.04,-0.158895
2.041,-0.160489
2.042,-0.161948
2.043,-0.16334
2.044,-0.164816
2.045,-0.166278
2.046,-0.167731
2.047,-0.169212
2.048,-0.170733
2.049,-0.17216
2.05,-0.173628
2.051,-0.17515
2.052,-0.176654
2.053,-0.178054
2.054,-0.179592
2.055,-0.181014
2.056,-0.182553
2.057,-0.183967
2.058,-0.185515
2.059,-0.187003
2.06,-0.188479
2.061,-0.189979
2.062,-0.191468
2.063,-0.19296
2.064,-0.194444
2.065,-0.195942
2.066,-0.197405
2.067,-0.198917
2.068,-0.200401
2.069,-0.201901
2.07,-0.203396
2.071,-0.204893
2.072,-0.206386
2.073,-0.207898
2.074,-0.209434
2.075,-0.210915
2.076,-0.212405
2.077,-0.2139
2.078,-0.21537
2.079,-0.216894
2.08,-0.218361
2.081,-0.219864
2.082,-0.221416
2.083,-0.222859
2.084,-0.224471
2.085,-0.225981
2.086,-0.22742
2.087,-0.228991
2.088,-0.230472
2.089,-0.231834
2.09,-0.233525
2.091,-0.234919
2.092,-0.236534
2.093,-0.237941
2.094,-0.239489
2.095,-0.240918
2.096,-0.242554
2.097,-0.243866
2.098,-0.245521
2.099,-0.24699
2.1,-0.248485
2.101,-0.249994
2.102,-0.25155
2.103,-0.25301
2.104,-0.254514
2.105,-0.255983
2.106,-0.257568
2.107,-0.25912
2.108,-0.26055
2.109,-0.261987
2.11,-0.263555
2.111,-0.26505
2.112,-0.266542
2.113,-0.268006
2.114,-0.269527
2.115,-0.271028
2.116,-0.272542
2.117,-0.274069
2.118,-0.275516
2.119,-0.277005
2.12,-0.278459
2.121,-0.279944
2.122,-0.281491
2.123,-0.28299
2.124,-0.284454
2.125,-0.285924
2.126,-0.287374
2.127,-0.288858
2.128,-0.290426
2.129,-0.291865
2.13,-0.293337
2.131,-0.294807
2.132,-0.296251
2.133,-0.297772
2.134,-0.29923
2.135,-0.300661
2.136,-0.302211
2.137,-0.303583
2.138,-0.305126
2.139,-0.306542
2.14,-0.308027
2.141,-0.309554
2.142,-0.310925
2.143,-0.312444
2.144,-0.313847
2.145,-0.315386
2.146,-0.316694
2.147,-0.318258
2.148,-0.319662
2.149,-0.32112
2.15,-0.322612
2.151,-0.323967
2.152,-0.325488
2.153,-0.326936
2.154,-0.328319
2.155,-0.329791
2.156,-0.331278
2.157,-0.332682
2.158,-0.334185
2.159,-0.335466
2.16,-0.337003
2.161,-0.338411
2.162,-0.339832
2.163,-0.341341
2.164,-0.34268
2.165,-0.344119
2.166,-0.345472
2.167,-0.346933
2.168,-0.348286
2.169,-0.349752
2.17,-0.351178
2.171,-0.352664
2.172,-0.353967
2.173,-0.355396
2.174,-0.356789
2.175,-0.358101
2.176,-0.359578
2.177,-0.360778
2.178,-0.362484
2.179,-0.363878
2.18,-0.364987
2.181,-0.366386
2.182,-0.367766
2.183,-0.369142
2.184,-0.370455
2.185,-0.371925
2.186,-0.373334
2.187,-0.374759
2.188,-0.37605
2.189,-0.377515
2.19,-0.378723
2.191,-0.380025
2.192,-0.381492
2.193,-0.382699
2.194,-0.384206
2.195,-0.38554
2.196,-0.386753
2.197,-0.388295
2.198,-0.389374
2.199,-0.391191
2.2,-0.391922
2.201,-0.393671
2.202,-0.394705
2.203,-0.396173
2.204,-0.397562
2.205,-0.398652
2.206,-0.40002
2.207,-0.401308
2.208,-0.40262
2.209,-0.404082
2.21,-0.40545
2.211,-0.406741
2.212,-0.407607
2.213,-0.40881
2.214,-0.410258
2.215,-0.411696
2.216,-0.412906
2.217,-0.414134
2.218,-0.415595
2.219,-0.416746
2.22,-0.41799
2.221,-0.419572
2.222,-0.420372
2.223,-0.421853
2.224,-0.423123
2.225,-0.424406
2.226,-0.425538
2.227,-0.426677
2.228,-0.427822
2.229,-0.429228
2.23,-0.43034
2.231,-0.431803
2.232,-0.432842
2.233,-0.434314
2.234,-0.435479
2.235,-0.436512
2.236,-0.437629
2.237,-0.438918
2.238,-0.440253
2.239,-0.4413
2.24,-0.442373
2.241,-0.443761
2.242,-0.445138
2.243,-0.446109
2.244,-0.447202
2.245,-0.448656
2.246,-0.449534
2.247,-0.450805
2.248,-0.451923
2.249,-0.452829
2.25,-0.453933
2.251,-0.45506
2.252,-0.456343
2.253,-0.45739
2.254,-0.458371
2.255,-0.459497
2.256,-0.46055
2.257,-0.461628
2.258,-0.46264
2.259,-0.463705
2.26,-0.464666
2.261,-0.465761
2.262,-0.466845
2.263,-0.467794
2.264,-0.469079
2.265,-0.469969
2.266,-0.470962
2.267,-0.47196
2.268,-0.472667
2.269,-0.473896
2.27,-0.4751
2.271,-0.476041
2.272,-0.477017
2.273,-0.477943
2.274,-0.478844
2.275,-0.479833
2.276,-0.480914
2.277,-0.481889
2.278,-0.482869
2.279,-0.483734
2.28,-0.484533
2.281,-0.485485
2.282,-0.4864
2.283,-0.487315
2.284,-0.488179
2.285,-0.489137
2.286,-0.489906
2.287,-0.490663
2.288,-0.491616
2.289,-0.492403
2.29,-0.493273
2.291,-0.493989
2.292,-0.494841
2.293,-0.495827
2.294,-0.496577
2.295,-0.497287
2.296,-0.498161
2.297,-0.498785
2.298,-0.499596
2.299,-0.500241
2.3,-0.500851
2.301,-0.501656
2.302,-0.502476
2.303,-0.503042
2.304,-0.503499
2.305,-0.504273
2.306,-0.50496
2.307,-0.505295
2.308,-0.506016
2.309,-0.506502
2.31,-0.507035
2.311,-0.507631
2.312,-0.508072
2.313,-0.508709
2.314,-0.509062
2.315,-0.509783
2.316,-0.510219
2.317,-0.510768
2.318,-0.51121
2.319,-0.511797
2.32,-0.511939
2.321,-0.51244
2.322,-0.512839
2.323,-0.513143
2.324,-0.513516
2.325,-0.51382
2.326,-0.514186
2.327,-0.514549
2.328,-0.514876
2.329,-0.515233
2.33,-0.515532
2.331,-0.515824
2.332,-0.516096
2.333,-0.516401
2.334,-0.51668
2.335,-0.516945
2.336,-0.517165
2.337,-0.517385
2.338,-0.517597
2.339,-0.51777
2.34,-0.517981
2.341,-0.518131
2.342,-0.518327
2.343,-0.518457
2.344,-0.518593
2.345,-0.518695
2.346,-0.518819
2.347,-0.518896
2.348,-0.518967
2.349,-0.519052
2.35,-0.519112
2.351,-0.519151
2.352,-0.519198
2.353,-0.51918
2.354,-0.519147
2.355,-0.519134
2.356,-0.519117
2.357,-0.519077
2.358,-0.518879
2.359,-0.518926
2.36,-0.518977
2.361,-0.518908
2.362,-0.518806
2.363,-0.518704
2.364,-0.518555
2.365,-0.518468
2.366,-0.518319
2.367,-0.518178
2.368,-0.518011
2.369,-0.517823
2.37,-0.517603
2.371,-0.517396
2.372,-0.517162
2.373,-0.516937
2.374,-0.516704
2.375,-0.516454
2.376,-0.516193
2.377,-0.515921
2.378,-0.515617
2.379,-0.515315
2.38,-0.514975
2.381,-0.514619
2.382,-0.514284
2.383,-0.513934
2.384,-0.513526
2.385,-0.513132
2.386,-0.512632
2.387,-0.512259
2.388,-0.511704
2.389,-0.511303
2.39,-0.510849
2.391,-0.510364
2.392,-0.509861
2.393,-0.509317
2.394,-0.508759
2.395,-0.508215
2.396,-0.507756
2.397,-0.507194
2.398,-0.506696
2.399,-0.506144
2.4,-0.505576
2.401,-0.504988
2.402,-0.504381
2.403,-0.503815
2.404,-0.503192
2.405,-0.502534
2.406,-0.50192
2.407,-0.501268
2.408,-0.500572
2.409,-0.499941
2.41,-0.499226
2.411,-0.498531
2.412,-0.497803
2.413,-0.497102
2.414,-0.496354
2.415,-0.495635
2.416,-0.494851
2.417,-0.494048
2.418,-0.49328
2.419,-0.492508
2.42,-0.491666
2.421,-0.490792
2.422,-0.490051
2.423,-0.489124
2.424,-0.488284
2.425,-0.487392
2.426,-0.486506
2.427,-0.485586
2.428,-0.484675
2.429,-0.483749
2.43,-0.482798
2.431,-0.481831
2.432,-0.480849
2.433,-0.479889
2.434,-0.478881
2.435,-0.477884
2.436,-0.476855
2.437,-0.475824
2.438,-0.474787
2.439,-0.473712
2.44,-0.472659
2.441,-0.471573
2.442,-0.470477
2.443,-0.469381
2.444,-0.468253
2.445,-0.467123
2.446,-0.465979
2.447,-0.464827
2.448,-0.463657
2.449,-0.462476
2.45,-0.461277
2.451,-0.460088
2.452,-0.458862
2.453,-0.457633
2.454,-0.456398
2.455,-0.455142
2.456,-0.453874
2.457,-0.452602
2.458,-0.451301
2.459,-0.450005
2.46,-0.448686
2.461,-0.447367
2.462,-0.446014
2.463,-0.444669
2.464,-0.443302
2.465,-0.441933
2.466,-0.440537
2.467,-0.439142
2.468,-0.437721
2.469,-0.436304
2.47,-0.434857
2.471,-0.433409
2.472,-0.431953
2.473,-0.430479
2.474,-0.428999
2.475,-0.427499
2.476,-0.425988
2.477,-0.424466
2.478,-0.42293
2.479,-0.421391
2.48,-0.41983
2.481,-0.418257
2.482,-0.416679
2.483,-0.415082
2.484,-0.41347
2.485,-0.411856
2.486,-0.410222
2.487,-0.408588
2.488,-0.406924
2.489,-0.40526
2.49,-0.403576
2.491,-0.401887
2.492,-0.40018
2.493,-0.398463
2.494,-0.396732
2.495,-0.394992
2.496,-0.393238
2.497,-0.391474
2.498,-0.389698
2.499,-0.387907
2.5,-0.386103
2.501,-0.384303
2.502,-0.382465
2.503,-0.380629
2.504,-0.378787
2.505,-0.376912
2.506,-0.37505
2.507,-0.373156
2.508,-0.371267
2.509,-0.369348
2.51,-0.367423
2.511,-0.365497
2.512,-0.363544
2.513,-0.361594
2.514,-0.359618
2.515,-0.357626
2.516,-0.355635
2.517,-0.353629
2.518,-0.351611
2.519,-0.349574
2.52,-0.347525
2.521,-0.345467
2.522,-0.343418
2.523,-0.341321
2.524,-0.339229
2.525,-0.337128
2.526,-0.335
2.527,-0.332889
2.528,-0.330735
2.529,-0.328585
2.53,-0.326424
2.531,-0.324241
2.532,-0.322042
2.533,-0.319842
2.534,-0.317639
2.535,-0.315409
2.536,-0.313168
2.537,-0.31093
2.538,-0.308662
2.539,-0.306386
2.54,-0.304106
2.541,-0.301818
2.542,-0.299499
2.543,-0.29717
2.544,-0.294832
2.545,-0.292499
2.546,-0.290156
2.547,-0.287769
2.548,-0.285401
2.549,-0.283011
2.55,-0.280601
2.551,-0.278196
2.552,-0.275766
2.553,-0.273322
2.554,-0.270883
2.555,-0.268417
2.556,-0.265948
2.557,-0.263464
2.558,-0.260974
2.559,-0.258447
2.56,-0.255942
2.561,-0.253404
2.562,-0.250864
2.563,-0.248316
2.564,-0.245748
2.565,-0.243175
2.566,-0.24059
2.567,-0.237981
2.568,-0.235367
2.569,-0.232766
2.57,-0.230134
2.571,-0.227489
2.572,-0.224831
2.573,-0.222169
2.574,-0.219507
2.575,-0.216806
2.576,-0.214112
2.577,-0.211414
2.578,-0.208687
2.579,-0.205952
2.58,-0.203226
2.581,-0.200456
2.582,-0.197705
2.583,-0.194911
2.584,-0.192121
2.585,-0.189328
2.586,-0.186522
2.587,-0.183712
2.588,-0.18089
2.589,-0.17803
2.59,-0.175189
2.591,-0.172318
2.592,-0.16944
2.593,-0.166558
2.594,-0.163665
2.595,-0.160759
2.596,-0.15783
2.597,-0.154913
2.598,-0.151968
2.599,-0.149039
2.6,-0.146078
2.601,-0.143108
2.602,-0.140134
2.603,-0.13717
2.604,-0.134155
2.605,-0.131145
2.606,-0.128156
2.607,-0.12511
2.608,-0.122094
2.609,-0.119034
2.61,-0.115986
2.611,-0.11292
2.612,-0.109844
2.613,-0.106765
2.614,-0.103673
2.615,-0.100566
2.616,-0.097461
2.617,-0.094343
2.618,-0.091225
2.619,-0.088049
2.62,-0.08495
2.621,-0.081758
2.622,-0.078592
2.623,-0.075423
2.624,-0.072222
2.625,-0.069023
2.626,-0.065809
2.627,-0.06259
2.628,-0.05939
2.629,-0.056162
2.63,-0.052934
2.631,-0.049674
2.632,-0.046424
2.633,-0.043145
2.634,-0.039848
2.635,-0.0366
2.636,-0.033319
2.637,-0.030013
2.638,-0.026711
2.639,-0.023372
2.64,-0.020082
2.641,-0.016751
2.642,-0.013407
2.643,-0.010023
2.644,-0.006677
2.645,-0.003311
2.646,7.2e-05
2.647,0.003436
2.648,0.00681
2.649,0.010215
2.65,0.013605
2.651,0.017023
2.652,0.020415
2.653,0.023859
2.654,0.02729
2.655,0.030704
2.656,0.034162
2.657,0.037632
2.658,0.041067
2.659,0.044524
2.66,0.048023
2.661,0.051492
2.662,0.054986
2.663,0.058455
2.664,0.061982
2.665,0.065465
2.666,0.068996
2.667,0.072494
2.668,0.07604
2.669,0.079545
2.67,0.083105
2.671,0.086637
2.672,0.090201
2.673,0.093738
2.674,0.097338
2.675,0.100864
2.676,0.104446
2.677,0.108049
2.678,0.11161
2.679,0.1152
2.68,0.118849
2.681,0.122416
2.682,0.126046
2.683,0.129678
2.684,0.133275
2.685,0.136882
2.686,0.140527
2.687,0.144162
2.688,0.147812
2.689,0.151453
2.69,0.15511
2.691,0.15877
2.692,0.162409
2.693,0.166094
2.694,0.169768
2.695,0.173441
2.696,0.177108
2.697,0.180805
2.698,0.184488
2.699,0.188197
2.7,0.191879
2.701,0.195586
2.702,0.19929
2.703,0.203004
2.704,0.206713
2.705,0.210437
2.706,0.214158
2.707,0.217876
2.708,0.221626
2.709,0.225337
2.71,0.229098
2.711,0.232827
2.712,0.236577
2.713,0.240357
2.714,0.244117
2.715,0.247864
2.716,0.251653
2.717,0.255392
2.718,0.259145
2.719,0.262927
2.72,0.266724
2.721,0.270472
2.722,0.274276
2.723,0.278049
2.724,0.281822
2.725,0.285615
2.726,0.289388
2.727,0.29321
2.728,0.296984
2.729,0.300784
2.73,0.30458
2.731,0.308376
2.732,0.312191
2.733,0.315975
2.734,0.31981
2.735,0.323585
2.736,0.327432
2.737,0.331197
2.738,0.335045
2.739,0.338864
2.74,0.342655
2.741,0.346492
2.742,0.350262
2.743,0.354101
2.744,0.357941
2.745,0.361752
2.746,0.365607
2.747,0.369375
2.748,0.373215
2.749,0.377074
2.75,0.380914
2.751,0.384732
2.752,0.388571
2.753,0.392425
2.754,0.39625
2.755,0.400068
2.756,0.403907
2.757,0.407712
2.758,0.411562
2.759,0.415391
2.76,0.41922
2.761,0.423051
2.762,0.426891
2.763,0.430705
2.764,0.434523
2.765,0.438364
2.766,0.442184
2.767,0.445999
2.768,0.449828
2.769,0.453644
2.77,0.457465
2.771,0.461355
2.772,0.465129
2.773,0.468887
2.774,0.472743
2.775,0.476573
2.776,0.480374
2.777,0.484184
2.778,0.488066
2.779,0.491756
2.78,0.4956
2.781,0.499486
2.782,0.503256
2.783,0.507038
2.784,0.510757
2.785,0.514612
2.786,0.518487
2.787,0.522169
2.788,0.52599
2.789,0.52979
2.79,0.533593
2.791,0.537358
2.792,0.54117
2.793,0.544952
2.794,0.548735
2.795,0.552524
2.796,0.556308
2.797,0.560075
2.798,0.563839
2.799,0.56762
2.8,0.571365
2.801,0.575091
2.802,0.578856
2.803,0.582596
2.804,0.586346
2.805,0.590098
2.806,0.593837
2.807,0.597552
2.808,0.601283
2.809,0.605007
2.81,0.608819
2.811,0.61247
2.812,0.616169
2.813,0.61976
2.814,0.623529
2.815,0.627241
2.816,0.630909
2.817,0.634592
2.818,0.638389
2.819,0.641991
2.82,0.645653
2.821,0.649307
2.822,0.652979
2.823,0.656531
2.824,0.660337
2.825,0.663817
2.826,0.6675
2.827,0.671155
2.828,0.67478
2.829,0.678384
2.83,0.682127
2.831,0.685659
2.832,0.68925
2.833,0.692826
2.834,0.696424
2.835,0.70003
2.836,0.703578
2.837,0.707054
2.838,0.710713
2.839,0.714296
2.84,0.717843
2.841,0.721379
2.842,0.725072
2.843,0.728496
2.844,0.731904
2.845,0.735521
2.846,0.739034
2.847,0.742545
2.848,0.74607
2.849,0.749567
2.85,0.753052
2.851,0.756532
2.852,0.76001
2.853,0.763459
2.854,0.767021
2.855,0.770275
2.856,0.773896
2.857,0.777242
2.858,0.780741
2.859,0.784133
2.86,0.787542
2.861,0.790932
2.862,0.794183
2.863,0.797595
2.864,0.801006
2.865,0.80437
2.866,0.807734
2.867,0.811116
2.868,0.814381
2.869,0.817692
2.87,0.821051
2.871,0.824354
2.872,0.827577
2.873,0.830771
2.874,0.834237
2.875,0.837398
2.876,0.840829
2.877,0.843934
2.878,0.847246
2.879,0.85043
2.88,0.853857
2.881,0.856891
2.882,0.860103
2.883,0.863293
2.884,0.866482
2.885,0.869671
2.886,0.872836
2.887,0.875932
2.888,0.87911
2.889,0.882346
2.89,0.885381
2.891,0.888459
2.892,0.891605
2.893,0.894625
2.894,0.89773
2.895,0.90086
2.896,0.903783
2.897,0.907113
2.898,0.910154
2.899,0.913166
2.9,0.91608
2.901,0.919101
2.902,0.922155
2.903,0.925144
2.904,0.928118
2.905,0.931156
2.906,0.93409
2.907,0.937014
2.908,0.940035
2.909,0.942951
2.91,0.945917
2.911,0.94885
2.912,0.951708
2.913,0.954614
2.914,0.95753
2.915,0.960431
2.916,0.963288
2.917,0.966126
2.918,0.969011
2.919,0.971794
2.92,0.974658
2.921,0.977496
2.922,0.98018
2.923,0.983191
2.924,0.98571
2.925,0.988781
2.926,0.991345
2.927,0.994302
2.928,0.996729
2.929,0.999577
2.93,1.002475
2.931,1.005006
2.932,1.007698
2.933,1.010545
2.934,1.013151
2.935,1.01582
2.936,1.018527
2.937,1.02117
2.938,1.023792
2.939,1.026431
2.94,1.029016
2.941,1.031648
2.942,1.034245
2.943,1.036862
2.944,1.039297
2.945,1.04207
2.946,1.04443
2.947,1.046979
2.948,1.049675
2.949,1.052125
2.95,1.054644
