,time,Z
3110,3.11,1.202574
3111,3.111,1.201693
3112,3.112,1.20072
3113,3.113,1.199739
3114,3.114,1.19878
3115,3.115,1.197705
3116,3.116,1.196667
3117,3.117,1.195598
3118,3.118,1.194509
3119,3.119,1.193445
3120,3.12,1.192277
3121,3.121,1.191126
3122,3.122,1.189952
3123,3.123,1.188783
3124,3.124,1.187515
3125,3.125,1.186284
3126,3.126,1.184983
3127,3.127,1.183704
3128,3.128,1.182423
3129,3.129,1.181024
3130,3.13,1.179719
3131,3.131,1.178279
3132,3.132,1.176953
3133,3.133,1.175473
3134,3.134,1.174021
3135,3.135,1.17257
3136,3.136,1.171066
3137,3.137,1.169552
3138,3.138,1.167993
3139,3.139,1.166446
3140,3.14,1.164862
3141,3.141,1.16326
3142,3.142,1.161632
3143,3.143,1.159984
3144,3.144,1.158274
3145,3.145,1.156575
3146,3.146,1.154858
3147,3.147,1.1531
3148,3.148,1.151355
3149,3.149,1.14955
3150,3.15,1.147743
3151,3.151,1.145908
3152,3.152,1.14405
3153,3.153,1.14217
3154,3.154,1.140286
3155,3.155,1.138347
3156,3.156,1.13641
3157,3.157,1.134441
3158,3.158,1.132458
3159,3.159,1.130439
3160,3.16,1.12841
3161,3.161,1.126358
3162,3.162,1.124307
3163,3.163,1.122178
3164,3.164,1.120065
3165,3.165,1.117927
3166,3.166,1.115746
3167,3.167,1.113555
3168,3.168,1.111332
3169,3.169,1.109094
3170,3.17,1.106861
3171,3.171,1.104557
3172,3.172,1.102254
3173,3.173,1.099942
3174,3.174,1.097579
3175,3.175,1.095174
3176,3.176,1.092798
3177,3.177,1.090377
3178,3.178,1.08792
3179,3.179,1.085457
3180,3.18,1.082959
3181,3.181,1.080472
3182,3.182,1.077936
3183,3.183,1.075397
3184,3.184,1.072825
3185,3.185,1.070218
3186,3.186,1.067605
3187,3.187,1.064972
3188,3.188,1.062315
3189,3.189,1.059587
3190,3.19,1.056903
3191,3.191,1.054166
3192,3.192,1.051435
3193,3.193,1.048608
3194,3.194,1.045856
3195,3.195,1.043004
3196,3.196,1.040203
3197,3.197,1.037319
3198,3.198,1.034432
3199,3.199,1.031532
3200,3.2,1.028617
3201,3.201,1.025608
3202,3.202,1.022681
3203,3.203,1.019652
3204,3.204,1.016668
3205,3.205,1.013615
3206,3.206,1.010578
3207,3.207,1.00749
3208,3.208,1.004352
3209,3.209,1.001272
3210,3.21,0.99811
3211,3.211,0.99495
3212,3.212,0.991746
3213,3.213,0.988524
3214,3.214,0.985345
3215,3.215,0.982037
3216,3.216,0.97881
3217,3.217,0.975497
3218,3.218,0.972191
3219,3.219,0.968845
3220,3.22,0.965488
3221,3.221,0.962107
3222,3.222,0.958711
3223,3.223,0.955297
3224,3.224,0.951859
3225,3.225,0.948386
3226,3.226,0.944906
3227,3.227,0.941391
3228,3.228,0.937864
3229,3.229,0.934306
3230,3.23,0.93071
3231,3.231,0.927097
3232,3.232,0.923487
3233,3.233,0.919853
3234,3.234,0.916183
3235,3.235,0.912437
3236,3.236,0.908753
3237,3.237,0.905002
3238,3.238,0.901244
3239,3.239,0.897491
3240,3.24,0.893702
3241,3.241,0.889856
3242,3.242,0.886034
3243,3.243,0.882158
3244,3.244,0.878307
3245,3.245,0.874429
3246,3.246,0.870464
3247,3.247,0.866537
3248,3.248,0.862545
3249,3.249,0.858585
3250,3.25,0.854562
3251,3.251,0.850548
3252,3.252,0.846516
3253,3.253,0.842459
3254,3.254,0.838368
3255,3.255,0.834254
3256,3.256,0.830118
3257,3.257,0.825978
3258,3.258,0.821801
3259,3.259,0.817605
3260,3.26,0.813385
3261,3.261,0.809155
3262,3.262,0.804929
3263,3.263,0.800666
3264,3.264,0.796356
3265,3.265,0.792041
3266,3.266,0.787745
3267,3.267,0.78336
3268,3.268,0.778985
3269,3.269,0.774587
3270,3.27,0.770221
3271,3.271,0.765784
3272,3.272,0.761349
3273,3.273,0.756859
3274,3.274,0.752441
3275,3.275,0.747889
3276,3.276,0.743417
3277,3.277,0.738855
3278,3.278,0.734349
3279,3.279,0.729727
3280,3.28,0.72517
3281,3.281,0.720546
3282,3.282,0.715864
3283,3.283,0.711222
3284,3.284,0.706583
3285,3.285,0.701859
3286,3.286,0.697126
3287,3.287,0.6924
3288,3.288,0.687677
3289,3.289,0.682843
3290,3.29,0.678103
3291,3.291,0.673261
3292,3.292,0.668432
3293,3.293,0.663588
3294,3.294,0.658734
3295,3.295,0.653882
3296,3.296,0.648942
3297,3.297,0.644049
3298,3.298,0.639073
3299,3.299,0.634155
3300,3.3,0.629158
3301,3.301,0.624169
3302,3.302,0.619165
3303,3.303,0.61413
3304,3.304,0.609054
3305,3.305,0.604013
3306,3.306,0.598939
3307,3.307,0.59382
3308,3.308,0.588727
3309,3.309,0.583545
3310,3.31,0.578441
3311,3.311,0.573269
3312,3.312,0.568068
3313,3.313,0.562919
3314,3.314,0.557672
3315,3.315,0.552436
3316,3.316,0.547193
3317,3.317,0.541982
3318,3.318,0.536673
3319,3.319,0.531338
3320,3.32,0.526028
3321,3.321,0.520721
3322,3.322,0.51536
3323,3.323,0.509991
3324,3.324,0.504612
3325,3.325,0.499203
3326,3.326,0.493795
3327,3.327,0.488331
3328,3.328,0.482897
3329,3.329,0.477462
3330,3.33,0.472002
3331,3.331,0.466463
3332,3.332,0.460934
3333,3.333,0.45544
3334,3.334,0.449887
3335,3.335,0.444345
3336,3.336,0.438738
3337,3.337,0.433158
3338,3.338,0.427553
3339,3.339,0.421915
3340,3.34,0.416303
3341,3.341,0.410653
3342,3.342,0.404995
3343,3.343,0.399316
3344,3.344,0.393609
3345,3.345,0.387898
3346,3.346,0.382192
3347,3.347,0.37644
3348,3.348,0.370694
3349,3.349,0.364921
3350,3.35,0.359142
3351,3.351,0.353381
3352,3.352,0.347565
3353,3.353,0.341725
3354,3.354,0.335901
3355,3.355,0.330043
3356,3.356,0.324212
3357,3.357,0.318335
3358,3.358,0.312415
3359,3.359,0.306543
3360,3.36,0.30063
3361,3.361,0.294684
3362,3.362,0.288774
3363,3.363,0.282781
3364,3.364,0.276815
3365,3.365,0.270822
3366,3.366,0.264824
3367,3.367,0.258842
3368,3.368,0.252799
3369,3.369,0.246745
3370,3.37,0.24072
3371,3.371,0.234656
3372,3.372,0.228565
3373,3.373,0.222463
3374,3.374,0.216407
3375,3.375,0.210321
3376,3.376,0.2042
3377,3.377,0.198077
3378,3.378,0.191939
3379,3.379,0.185785
3380,3.38,0.179627
3381,3.381,0.173465
3382,3.382,0.167272
3383,3.383,0.161101
3384,3.384,0.15489
3385,3.385,0.148688
3386,3.386,0.142388
3387,3.387,0.136174
3388,3.388,0.129874
3389,3.389,0.123623
3390,3.39,0.117347
3391,3.391,0.111038
3392,3.392,0.104743
3393,3.393,0.098428
3394,3.394,0.092134
3395,3.395,0.085858
3396,3.396,0.079464
3397,3.397,0.073163
3398,3.398,0.066843
3399,3.399,0.060407
3400,3.4,0.054079
3401,3.401,0.047678
3402,3.402,0.041309
3403,3.403,0.034905
3404,3.404,0.028465
3405,3.405,0.022036
3406,3.406,0.015598
3407,3.407,0.009174
3408,3.408,0.002709
3409,3.409,-0.003752
3410,3.41,-0.010215
3411,3.411,-0.016694
3412,3.412,-0.023174
3413,3.413,-0.029661
3414,3.414,-0.036165
3415,3.415,-0.04266
3416,3.416,-0.049174
3417,3.417,-0.055699
3418,3.418,-0.062238
3419,3.419,-0.068772
3420,3.42,-0.075323
3421,3.421,-0.081896
3422,3.422,-0.088447
3423,3.423,-0.095035
3424,3.424,-0.10162
3425,3.425,-0.108179
3426,3.426,-0.114776
3427,3.427,-0.121374
3428,3.428,-0.127966
3429,3.429,-0.13458
3430,3.43,-0.141172
3431,3.431,-0.147784
3432,3.432,-0.154399
3433,3.433,-0.161052
3434,3.434,-0.167674
3435,3.435,-0.174288
3436,3.436,-0.181009
3437,3.437,-0.187658
3438,3.438,-0.194321
3439,3.439,-0.200994
3440,3.44,-0.207696
3441,3.441,-0.214365
3442,3.442,-0.22105
3443,3.443,-0.227763
3444,3.444,-0.234473
3445,3.445,-0.241143
3446,3.446,-0.247854
3447,3.447,-0.254568
3448,3.448,-0.26128
3449,3.449,-0.267976
3450,3.45,-0.274687
3451,3.451,-0.28143
3452,3.452,-0.288156
3453,3.453,-0.294871
3454,3.454,-0.301605
3455,3.455,-0.308347
3456,3.456,-0.315128
3457,3.457,-0.321908
3458,3.458,-0.328644
3459,3.459,-0.335401
3460,3.46,-0.342141
3461,3.461,-0.348948
3462,3.462,-0.355716
3463,3.463,-0.362494
3464,3.464,-0.369256
3465,3.465,-0.376032
3466,3.466,-0.382843
3467,3.467,-0.389627
3468,3.468,-0.396384
3469,3.469,-0.403212
3470,3.47,-0.409952
3471,3.471,-0.416761
3472,3.472,-0.423546
3473,3.473,-0.430315
3474,3.474,-0.437104
3475,3.475,-0.44392
3476,3.476,-0.450729
3477,3.477,-0.457481
3478,3.478,-0.464325
3479,3.479,-0.47114
3480,3.48,-0.477935
3481,3.481,-0.484791
3482,3.482,-0.491597
3483,3.483,-0.498376
3484,3.484,-0.505201
3485,3.485,-0.512011
3486,3.486,-0.518829
3487,3.487,-0.525653
3488,3.488,-0.532449
3489,3.489,-0.539261
3490,3.49,-0.546081
3491,3.491,-0.552904
3492,3.492,-0.559731
3493,3.493,-0.566567
3494,3.494,-0.573368
3495,3.495,-0.580167
3496,3.496,-0.586956
3497,3.497,-0.593785
3498,3.498,-0.600538
3499,3.499,-0.607367
3500,3.5,-0.614197
3501,3.501,-0.620993
3502,3.502,-0.627756
3503,3.503,-0.634588
3504,3.504,-0.64139
3505,3.505,-0.648168
3506,3.506,-0.654968
3507,3.507,-0.66181
3508,3.508,-0.668579
3509,3.509,-0.675399
3510,3.51,-0.682177
3511,3.511,-0.688988
3512,3.512,-0.695771
3513,3.513,-0.702537
3514,3.514,-0.709365
3515,3.515,-0.716108
3516,3.516,-0.722925
3517,3.517,-0.729684
3518,3.518,-0.736427
3519,3.519,-0.743188
3520,3.52,-0.749965
3521,3.521,-0.756738
3522,3.522,-0.763494
3523,3.523,-0.770289
3524,3.524,-0.777046
3525,3.525,-0.783796
3526,3.526,-0.790521
3527,3.527,-0.79724
3528,3.528,-0.803965
3529,3.529,-0.810698
3530,3.53,-0.817436
3531,3.531,-0.824108
3532,3.532,-0.830837
3533,3.533,-0.837522
3534,3.534,-0.844236
3535,3.535,-0.850959
3536,3.536,-0.857693
3537,3.537,-0.86433
3538,3.538,-0.871068
3539,3.539,-0.877697
3540,3.54,-0.884414
3541,3.541,-0.891065
3542,3.542,-0.897778
3543,3.543,-0.904455
3544,3.544,-0.911113
3545,3.545,-0.917731
3546,3.546,-0.924367
3547,3.547,-0.931028
3548,3.548,-0.937642
3549,3.549,-0.944272
3550,3.55,-0.950895
3551,3.551,-0.957472
3552,3.552,-0.96412
3553,3.553,-0.9707
3554,3.554,-0.977338
3555,3.555,-0.983907
3556,3.556,-0.990484
3557,3.557,-0.997092
3558,3.558,-1.003658
3559,3.559,-1.010252
3560,3.56,-1.016752
3561,3.561,-1.023301
3562,3.562,-1.029801
3563,3.563,-1.036356
3564,3.564,-1.042818
3565,3.565,-1.049358
3566,3.566,-1.055906
3567,3.567,-1.062337
3568,3.568,-1.068734
3569,3.569,-1.075274
3570,3.57,-1.081691
3571,3.571,-1.088151
3572,3.572,-1.094588
3573,3.573,-1.101045
3574,3.574,-1.107512
3575,3.575,-1.113904
3576,3.576,-1.120319
3577,3.577,-1.126714
3578,3.578,-1.133084
3579,3.579,-1.13949
3580,3.58,-1.145906
3581,3.581,-1.152305
3582,3.582,-1.158644
3583,3.583,-1.165018
3584,3.584,-1.171346
3585,3.585,-1.177632
3586,3.586,-1.184019
3587,3.587,-1.190269
3588,3.588,-1.196656
3589,3.589,-1.202913
3590,3.59,-1.20917
3591,3.591,-1.215419
3592,3.592,-1.221689
3593,3.593,-1.227931
3594,3.594,-1.234177
3595,3.595,-1.240375
3596,3.596,-1.246594
3597,3.597,-1.252739
3598,3.598,-1.258964
3599,3.599,-1.265192
3600,3.6,-1.27139
3601,3.601,-1.277596
3602,3.602,-1.2837
3603,3.603,-1.289795
3604,3.604,-1.295892
3605,3.605,-1.302008
3606,3.606,-1.308118
3607,3.607,-1.314171
3608,3.608,-1.320227
3609,3.609,-1.326266
3610,3.61,-1.332283
3611,3.611,-1.338282
3612,3.612,-1.344304
3613,3.613,-1.350321
3614,3.614,-1.356292
3615,3.615,-1.36224
3616,3.616,-1.368213
3617,3.617,-1.374122
3618,3.618,-1.380033
3619,3.619,-1.38595
3620,3.62,-1.391864
3621,3.621,-1.397745
3622,3.622,-1.403616
3623,3.623,-1.409447
3624,3.624,-1.415333
3625,3.625,-1.421177
3626,3.626,-1.426996
3627,3.627,-1.432788
3628,3.628,-1.438603
3629,3.629,-1.444384
3630,3.63,-1.450141
3631,3.631,-1.455918
3632,3.632,-1.461642
3633,3.633,-1.467363
3634,3.634,-1.473084
3635,3.635,-1.478751
3636,3.636,-1.48446
3637,3.637,-1.490111
3638,3.638,-1.495752
3639,3.639,-1.501392
3640,3.64,-1.506992
3641,3.641,-1.512594
3642,3.642,-1.518186
3643,3.643,-1.523743
3644,3.644,-1.52931
3645,3.645,-1.534819
3646,3.646,-1.54033
3647,3.647,-1.545899
3648,3.648,-1.551381
3649,3.649,-1.55682
3650,3.65,-1.562327
3651,3.651,-1.567813
3652,3.652,-1.573176
3653,3.653,-1.57857
3654,3.654,-1.583919
3655,3.655,-1.589324
3656,3.656,-1.594673
3657,3.657,-1.599957
3658,3.658,-1.605296
3659,3.659,-1.61057
3660,3.66,-1.615836
3661,3.661,-1.621079
3662,3.662,-1.626273
3663,3.663,-1.631565
3664,3.664,-1.636706
3665,3.665,-1.641842
3666,3.666,-1.64701
3667,3.667,-1.652115
3668,3.668,-1.657219
3669,3.669,-1.66233
3670,3.67,-1.667411
3671,3.671,-1.672449
3672,3.672,-1.677502
3673,3.673,-1.682508
3674,3.674,-1.687535
3675,3.675,-1.692531
3676,3.676,-1.697483
3677,3.677,-1.70255
3678,3.678,-1.707431
3679,3.679,-1.712344
3680,3.68,-1.7173
3681,3.681,-1.722175
3682,3.682,-1.727058
3683,3.683,-1.731995
3684,3.684,-1.736753
3685,3.685,-1.741563
3686,3.686,-1.746329
3687,3.687,-1.751193
3688,3.688,-1.755946
3689,3.689,-1.760712
3690,3.69,-1.765422
3691,3.691,-1.770125
3692,3.692,-1.774814
3693,3.693,-1.779474
3694,3.694,-1.784099
3695,3.695,-1.788704
3696,3.696,-1.793338
3697,3.697,-1.797971
3698,3.698,-1.80255
3699,3.699,-1.807113
3700,3.7,-1.811684
3701,3.701,-1.816161
3702,3.702,-1.820685
3703,3.703,-1.825143
3704,3.704,-1.829644
3705,3.705,-1.833989
3706,3.706,-1.838446
3707,3.707,-1.842796
3708,3.708,-1.847184
3709,3.709,-1.851475
3710,3.71,-1.855884
3711,3.711,-1.860197
3712,3.712,-1.864458
3713,3.713,-1.86878
3714,3.714,-1.872919
3715,3.715,-1.877184
3716,3.716,-1.881429
3717,3.717,-1.885544
3718,3.718,-1.889809
3719,3.719,-1.893969
3720,3.72,-1.898124
3721,3.721,-1.902254
3722,3.722,-1.906285
3723,3.723,-1.910362
3724,3.724,-1.914413
3725,3.725,-1.918394
3726,3.726,-1.922368
3727,3.727,-1.926431
3728,3.728,-1.930429
3729,3.729,-1.934323
3730,3.73,-1.938293
3731,3.731,-1.942207
3732,3.732,-1.946194
3733,3.733,-1.949971
3734,3.734,-1.953858
3735,3.735,-1.957634
3736,3.736,-1.961475
3737,3.737,-1.965252
3738,3.738,-1.969063
3739,3.739,-1.972776
3740,3.74,-1.976517
3741,3.741,-1.980229
3742,3.742,-1.983847
3743,3.743,-1.987594
3744,3.744,-1.991197
3745,3.745,-1.994804
3746,3.746,-1.99845
3747,3.747,-2.002078
3748,3.748,-2.005636
3749,3.749,-2.009253
3750,3.75,-2.012807
3751,3.751,-2.016348
3752,3.752,-2.019865
3753,3.753,-2.023375
3754,3.754,-2.026918
3755,3.755,-2.030345
3756,3.756,-2.033807
3757,3.757,-2.037259
3758,3.758,-2.040713
3759,3.759,-2.044146
3760,3.76,-2.047459
3761,3.761,-2.050882
3762,3.762,-2.054246
3763,3.763,-2.057541
3764,3.764,-2.060901
3765,3.765,-2.064166
3766,3.766,-2.067495
3767,3.767,-2.07075
3768,3.768,-2.073943
3769,3.769,-2.077073
3770,3.77,-2.080055
3771,3.771,-2.083422
3772,3.772,-2.086272
3773,3.773,-2.089321
3774,3.774,-2.092273
3775,3.775,-2.095222
3776,3.776,-2.09808
3777,3.777,-2.101008
3778,3.778,-2.103877
3779,3.779,-2.106702
3780,3.78,-2.109491
3781,3.781,-2.111943
3782,3.782,-2.114831
3783,3.783,-2.11745
3784,3.784,-2.119949
3785,3.785,-2.122624
3786,3.786,-2.125231
3787,3.787,-2.127786
3788,3.788,-2.130384
3789,3.789,-2.132973
3790,3.79,-2.135595
3791,3.791,-2.138166
3792,3.792,-2.140784
3793,3.793,-2.143327
3794,3.794,-2.145908
3795,3.795,-2.148388
3796,3.796,-2.150934
3797,3.797,-2.153431
3798,3.798,-2.155919
3799,3.799,-2.158381
3800,3.8,-2.16081
3801,3.801,-2.163174
3802,3.802,-2.165566
3803,3.803,-2.167957
3804,3.804,-2.170414
3805,3.805,-2.172736
3806,3.806,-2.175037
3807,3.807,-2.177316
3808,3.808,-2.179476
3809,3.809,-2.181676
3810,3.81,-2.183744
3811,3.811,-2.185733
3812,3.812,-2.187668
3813,3.813,-2.189509
3814,3.814,-2.191319
3815,3.815,-2.193017
3816,3.816,-2.19472
3817,3.817,-2.196311
3818,3.818,-2.197852
3819,3.819,-2.199318
3820,3.82,-2.200806
3821,3.821,-2.202086
3822,3.822,-2.203398
3823,3.823,-2.204508
3824,3.824,-2.205521
3825,3.825,-2.206417
3826,3.826,-2.207256
3827,3.827,-2.208145
3828,3.828,-2.208659
3829,3.829,-2.209771
3830,3.83,-2.210622
3831,3.831,-2.210934
3832,3.832,-2.211895
3833,3.833,-2.212628
3834,3.834,-2.213219
3835,3.835,-2.213971
3836,3.836,-2.214576
3837,3.837,-2.21545
3838,3.838,-2.216214
3839,3.839,-2.217037
3840,3.84,-2.217803
3841,3.841,-2.218452
3842,3.842,-2.219143
3843,3.843,-2.219751
3844,3.844,-2.220301
3845,3.845,-2.220817
3846,3.846,-2.221282
3847,3.847,-2.221711
3848,3.848,-2.222117
3849,3.849,-2.222413
3850,3.85,-2.222773
3851,3.851,-2.223078
3852,3.852,-2.223257
3853,3.853,-2.223524
3854,3.854,-2.223714
3855,3.855,-2.223864
3856,3.856,-2.224022
3857,3.857,-2.224039
3858,3.858,-2.224153
3859,3.859,-2.224189
3860,3.86,-2.224193
3861,3.861,-2.224276
3862,3.862,-2.224177
3863,3.863,-2.224132
3864,3.864,-2.223963
3865,3.865,-2.22375
3866,3.866,-2.223657
3867,3.867,-2.223448
3868,3.868,-2.223099
3869,3.869,-2.222814
3870,3.87,-2.222601
3871,3.871,-2.222275
3872,3.872,-2.221896
3873,3.873,-2.221491
3874,3.874,-2.221051
3875,3.875,-2.220584
3876,3.876,-2.220081
3877,3.877,-2.219548
3878,3.878,-2.218883
3879,3.879,-2.218275
3880,3.88,-2.217645
3881,3.881,-2.21698
3882,3.882,-2.216284
3883,3.883,-2.21555
3884,3.884,-2.214789
3885,3.885,-2.213992
3886,3.886,-2.213174
3887,3.887,-2.21225
3888,3.888,-2.211423
3889,3.889,-2.210447
3890,3.89,-2.209503
3891,3.891,-2.208506
3892,3.892,-2.207475
3893,3.893,-2.206414
3894,3.894,-2.205335
3895,3.895,-2.204181
3896,3.896,-2.203015
3897,3.897,-2.201745
3898,3.898,-2.200522
3899,3.899,-2.199222
3900,3.9,-2.197951
3901,3.901,-2.196616
3902,3.902,-2.195252
3903,3.903,-2.193847
3904,3.904,-2.192417
3905,3.905,-2.190944
3906,3.906,-2.189449
3907,3.907,-2.18791
3908,3.908,-2.186351
3909,3.909,-2.184743
3910,3.91,-2.183113
3911,3.911,-2.181442
3912,3.912,-2.179735
3913,3.913,-2.178014
3914,3.914,-2.176239
3915,3.915,-2.174448
3916,3.916,-2.172572
3917,3.917,-2.170697
3918,3.918,-2.168795
3919,3.919,-2.166856
3920,3.92,-2.164836
3921,3.921,-2.162862
3922,3.922,-2.160886
3923,3.923,-2.158763
3924,3.924,-2.15661
3925,3.925,-2.154485
3926,3.926,-2.152313
3927,3.927,-2.150107
3928,3.928,-2.147855
3929,3.929,-2.145583
3930,3.93,-2.143268
3931,3.931,-2.140971
3932,3.932,-2.138543
3933,3.933,-2.136169
3934,3.934,-2.133741
3935,3.935,-2.131243
3936,3.936,-2.128714
3937,3.937,-2.126205
3938,3.938,-2.123607
3939,3.939,-2.120994
3940,3.94,-2.118376
3941,3.941,-2.115685
3942,3.942,-2.112978
3943,3.943,-2.110231
3944,3.944,-2.107411
3945,3.945,-2.10462
3946,3.946,-2.101832
3947,3.947,-2.098929
3948,3.948,-2.095972
3949,3.949,-2.093019
3950,3.95,-2.09009
3951,3.951,-2.087124
3952,3.952,-2.083987
3953,3.953,-2.081046
3954,3.954,-2.077868
3955,3.955,-2.07472
3956,3.956,-2.071522
3957,3.957,-2.06832
3958,3.958,-2.065087
3959,3.959,-2.061858
3960,3.96,-2.058485
3961,3.961,-2.055161
3962,3.962,-2.051786
3963,3.963,-2.048439
3964,3.964,-2.044989
3965,3.965,-2.041468
3966,3.966,-2.037967
3967,3.967,-2.034403
3968,3.968,-2.030827
3969,3.969,-2.027259
3970,3.97,-2.023601
3971,3.971,-2.019922
3972,3.972,-2.016242
3973,3.973,-2.012515
3974,3.974,-2.00874
3975,3.975,-2.004933
3976,3.976,-2.001063
3977,3.977,-1.997242
3978,3.978,-1.993302
3979,3.979,-1.989388
3980,3.98,-1.985424
3981,3.981,-1.981428
3982,3.982,-1.977365
3983,3.983,-1.973329
3984,3.984,-1.969199
3985,3.985,-1.965087
3986,3.986,-1.960922
3987,3.987,-1.956693
3988,3.988,-1.952473
3989,3.989,-1.948208
3990,3.99,-1.943913
3991,3.991,-1.939604
3992,3.992,-1.93524
3993,3.993,-1.930844
3994,3.994,-1.92644
3995,3.995,-1.921994
3996,3.996,-1.917506
3997,3.997,-1.912965
3998,3.998,-1.908417
3999,3.999,-1.903807
4000,4.0,-1.899284
4001,4.001,-1.894611
4002,4.002,-1.889849
4003,4.003,-1.885197
4004,4.004,-1.880459
4005,4.005,-1.875701
4006,4.006,-1.870863
4007,4.007,-1.866042
4008,4.008,-1.861168
4009,4.009,-1.856207
4010,4.01,-1.851224
4011,4.011,-1.846294
4012,4.012,-1.841294
4013,4.013,-1.836265
4014,4.014,-1.831155
4015,4.015,-1.826036
4016,4.016,-1.820939
4017,4.017,-1.815752
4018,4.018,-1.810511
4019,4.019,-1.805187
4020,4.02,-1.799963
4021,4.021,-1.794545
4022,4.022,-1.789179
4023,4.023,-1.783897
4024,4.024,-1.778451
4025,4.025,-1.773066
4026,4.026,-1.767533
4027,4.027,-1.762027
4028,4.028,-1.756457
4029,4.029,-1.750877
4030,4.03,-1.745294
4031,4.031,-1.739691
4032,4.032,-1.734039
4033,4.033,-1.728323
4034,4.034,-1.722594
4035,4.035,-1.716877
4036,4.036,-1.711067
4037,4.037,-1.705245
4038,4.038,-1.699406
4039,4.039,-1.693551
4040,4.04,-1.687621
4041,4.041,-1.681683
4042,4.042,-1.675659
4043,4.043,-1.669669
4044,4.044,-1.663673
4045,4.045,-1.657575
4046,4.046,-1.651513
4047,4.047,-1.645369
4048,4.048,-1.639206
4049,4.049,-1.633072
4050,4.05,-1.626822
4051,4.051,-1.620521
4052,4.052,-1.614295
4053,4.053,-1.608014
4054,4.054,-1.601667
4055,4.055,-1.595316
4056,4.056,-1.588875
4057,4.057,-1.582477
4058,4.058,-1.576062
4059,4.059,-1.56957
4060,4.06,-1.563065
4061,4.061,-1.556522
4062,4.062,-1.549967
4063,4.063,-1.543414
4064,4.064,-1.536768
4065,4.065,-1.530107
4066,4.066,-1.523523
4067,4.067,-1.516748
4068,4.068,-1.510025
4069,4.069,-1.503227
4070,4.07,-1.496394
4071,4.071,-1.489525
4072,4.072,-1.482649
4073,4.073,-1.475749
4074,4.074,-1.468785
4075,4.075,-1.46185
4076,4.076,-1.454838
4077,4.077,-1.447902
4078,4.078,-1.440827
4079,4.079,-1.433733
4080,4.08,-1.426642
4081,4.081,-1.419524
4082,4.082,-1.412394
4083,4.083,-1.405257
4084,4.084,-1.398049
4085,4.085,-1.390789
4086,4.086,-1.383506
4087,4.087,-1.376281
4088,4.088,-1.368916
4089,4.089,-1.361538
4090,4.09,-1.354206
4091,4.091,-1.346809
4092,4.092,-1.339333
4093,4.093,-1.331861
4094,4.094,-1.324388
4095,4.095,-1.316906
4096,4.096,-1.309372
4097,4.097,-1.301744
4098,4.098,-1.294191
4099,4.099,-1.286569
4100,4.1,-1.278921
4101,4.101,-1.271251
4102,4.102,-1.263561
4103,4.103,-1.255818
4104,4.104,-1.24805
4105,4.105,-1.240314
4106,4.106,-1.23247
4107,4.107,-1.224602
4108,4.108,-1.216715
4109,4.109,-1.208774
4110,4.11,-1.200903
4111,4.111,-1.192928
4112,4.112,-1.184987
4113,4.113,-1.17704
4114,4.114,-1.169053
4115,4.115,-1.160998
4116,4.116,-1.152949
4117,4.117,-1.144889
4118,4.118,-1.136759
4119,4.119,-1.128683
4120,4.12,-1.120529
4121,4.121,-1.112329
4122,4.122,-1.104126
4123,4.123,-1.095867
4124,4.124,-1.08764
4125,4.125,-1.079351
4126,4.126,-1.071046
4127,4.127,-1.062706
4128,4.128,-1.054365
4129,4.129,-1.045998
4130,4.13,-1.037603
4131,4.131,-1.029139
4132,4.132,-1.020686
4133,4.133,-1.012182
4134,4.134,-1.003663
4135,4.135,-0.995065
4136,4.136,-0.986505
4137,4.137,-0.977858
4138,4.138,-0.969274
4139,4.139,-0.960642
4140,4.14,-0.952033
4141,4.141,-0.943355
4142,4.142,-0.934682
4143,4.143,-0.92596
4144,4.144,-0.917256
4145,4.145,-0.908506
4146,4.146,-0.89977
4147,4.147,-0.890932
4148,4.148,-0.882152
4149,4.149,-0.873323
4150,4.15,-0.864443
4151,4.151,-0.855611
4152,4.152,-0.846676
4153,4.153,-0.837753
4154,4.154,-0.828785
4155,4.155,-0.819849
4156,4.156,-0.810832
4157,4.157,-0.801813
4158,4.158,-0.792746
4159,4.159,-0.783599
4160,4.16,-0.77453
4161,4.161,-0.765398
4162,4.162,-0.756281
4163,4.163,-0.747107
4164,4.164,-0.737948
4165,4.165,-0.728817
4166,4.166,-0.719575
4167,4.167,-0.710356
4168,4.168,-0.701102
4169,4.169,-0.691814
4170,4.17,-0.682544
4171,4.171,-0.673258
4172,4.172,-0.663989
4173,4.173,-0.654582
4174,4.174,-0.645295
4175,4.175,-0.635877
4176,4.176,-0.626477
4177,4.177,-0.617034
4178,4.178,-0.607585
4179,4.179,-0.598115
4180,4.18,-0.588643
4181,4.181,-0.579127
4182,4.182,-0.56963
4183,4.183,-0.56011
4184,4.184,-0.550538
4185,4.185,-0.540965
4186,4.186,-0.531387
4187,4.187,-0.521767
4188,4.188,-0.512126
4189,4.189,-0.502465
4190,4.19,-0.492798
4191,4.191,-0.483111
4192,4.192,-0.473406
4193,4.193,-0.463684
4194,4.194,-0.453931
4195,4.195,-0.444211
4196,4.196,-0.434492
4197,4.197,-0.424733
4198,4.198,-0.414968
4199,4.199,-0.405123
4200,4.2,-0.395308
4201,4.201,-0.38546
